boro_code,ct2010,crashes_total,prob_per_killed_total,prob_per_injured_total,prob_ped_killed_total,prob_ped_injured_total,prob_cyclist_killed_total,prob_cyclist_injured_total,prob_motorist_killed_total,prob_motorist_injured_total
1,000201,205,0.0,0.23902439024390243,0.0,0.1024390243902439,0.0,0.05853658536585366,0.0,0.07317073170731707
1,000202,530,0.0018867924528301887,0.21132075471698114,0.0018867924528301887,0.06981132075471698,0.0,0.052830188679245285,0.0,0.09056603773584905
1,000600,720,0.002777777777777778,0.30277777777777776,0.002777777777777778,0.13472222222222222,0.0,0.08194444444444444,0.0,0.08333333333333333
1,000700,989,0.0,0.13245702730030334,0.0,0.06471183013144591,0.0,0.03943377148634985,0.0,0.03134479271991911
1,000800,1355,0.0,0.1859778597785978,0.0,0.0952029520295203,0.0,0.03690036900369004,0.0,0.05387453874538745
1,000900,1350,0.0014814814814814814,0.12296296296296297,0.0014814814814814814,0.06296296296296296,0.0,0.02074074074074074,0.0,0.04
1,001001,88,0.0,0.2159090909090909,0.0,0.03409090909090909,0.0,0.07954545454545454,0.0,0.10227272727272728
1,001002,272,0.0,0.22426470588235295,0.0,0.04779411764705882,0.0,0.03676470588235294,0.0,0.13602941176470587
1,001200,373,0.0,0.24932975871313673,0.0,0.08847184986595175,0.0,0.06970509383378017,0.0,0.08579088471849866
1,001300,1767,0.0,0.13299377475947935,0.0,0.05036785512167515,0.0,0.035653650254668934,0.0,0.04923599320882852
1,001401,385,0.0,0.22597402597402597,0.0,0.08051948051948052,0.0,0.04155844155844156,0.0,0.1012987012987013
1,001402,1160,0.0017241379310344827,0.23275862068965517,0.0017241379310344827,0.05172413793103448,0.0,0.0706896551724138,0.0,0.11206896551724138
1,001501,1024,0.0,0.138671875,0.0,0.064453125,0.0,0.0322265625,0.0,0.04296875
1,001502,1051,0.0,0.1351094196003806,0.0,0.060894386298763085,0.0,0.04186489058039962,0.0,0.029495718363463368
1,001600,1967,0.0010167768174885613,0.215556685307575,0.0010167768174885613,0.07219115404168785,0.0,0.06507371631926792,0.0,0.07778342653787494
1,001800,4431,0.00022568269013766644,0.19070187316632814,0.00022568269013766644,0.052132701421800945,0.0,0.05438952832317761,0.0,0.08169713382983525
1,002000,201,0.0,0.2835820895522388,0.0,0.08955223880597014,0.0,0.03482587064676617,0.0,0.15422885572139303
1,002100,1949,0.0,0.1780400205233453,0.0,0.07850179579271421,0.0,0.04104669061056952,0.0,0.05797845048742945
1,002201,931,0.00322234156820623,0.24812030075187969,0.0021482277121374865,0.08055853920515575,0.0010741138560687433,0.06229860365198711,0.0,0.10633727175080558
1,002202,414,0.0024154589371980675,0.28743961352657005,0.0,0.09903381642512077,0.0024154589371980675,0.0748792270531401,0.0,0.11352657004830918
